U3581-F,INVALIDITY OF PRODUCTION INSTRUCTION SETTING ,,
U3581-8,MULTI TERMINAL CHOICE,,
U3585-6,PACEMAKER2 U20E6,,
U3584-B,PACEMAKER1 U20EB,,
U3583-A,ADDRESS INPUT INVALIDITY27,,
U3583-6,ADDRESS INPUT INVALIDITY23,,
U3582-9,ADDRESS INPUT INVALIDITY10,,
U3581-9,PALLET SEQUENCE NO CHOICE,,
U3580-2,ALLOTMENT CONVEYANCE PROCESS,,
U3585-7,PACEMAKER2 U20E7,,
U3583-F,ADDRESS INPUT INVALIDITY32,,
U3583-7,ADDRESS INPUT INVALIDITY24,,
U3582-8,ADDRESS INPUT INVALIDITY9,,
U203F-F,M-JIG PROCESS,,
U3585-8,PACEMAKER2 U20E8,,
U3584-9,PACEMAKER1 U20E9,,
U3583-4,ADDRESS INPUT INVALIDITY21,,
U3582-7,ADDRESS INPUT INVALIDITY8,,
U3585-9,PACEMAKER2 U20E9,,
U3584-8,PACEMAKER1 U20E8,,
U3583-D,ADDRESS INPUT INVALIDITY30,,
U3583-5,ADDRESS INPUT INVALIDITY22,,
U3582-6,ADDRESS INPUT INVALIDITY7,,
U3583-E,ADDRESS INPUT INVALIDITY31,,
U3582-5,ADDRESS INPUT INVALIDITY6,,
U3581-4,EXTENDED PRODUCTION INSTRUCTION3 CHOICE,,
U3582-4,ADDRESS INPUT INVALIDITY5,,
U3581-5,EXTENDED PRODUCTION INSTRUCTION4 CHOICE,,
U35B3,ROBOT SETTING 36(H:SPECIFICATION L:R/L),,
U35A6,ROBOT SETTING 23(H:SPECIFICATION L:R/L),,
U359D,ROBOT SETTING 14(H:SPECIFICATION L:R/L),,
U3572,ADDRESS INPUT BIT BIT POSITION19,,
U3565,ADDRESS INPUT BIT BIT POSITION6,,
U355A,ADDRESS INPUT INDIRECT ADDRESS27,,
U3552,ADDRESS INPUT INDIRECT ADDRESS19,,
U3540,ADDRESS INPUT INDIRECT ADDRESS1,,
U353B,ADDRESS INPUT TEN-KEY28,,
U3533,ADDRESS INPUT TEN-KEY20,,
U352C,ADDRESS INPUT TEN-KEY13,,
U3511,ADDRESS INPUT EXTENSION18,,
U350F,ADDRESS INPUT EXTENSION16,,
U2D40,NODE 5 PROCESS INFORMATION,,
U29C0,NODE 29 ANDON INFORMATION,,
U20E0,OPERATION BEHIND SIGNAL,,
U35D0,TAKT TIME SETTING,,
U35BA,ROBOT SETTING 43(H:SPECIFICATION L:R/L),,
U35A1,ROBOT SETTING 18(H:SPECIFICATION L:R/L),,
U3571,ADDRESS INPUT BIT BIT POSITION18,,
U3566,ADDRESS INPUT BIT BIT POSITION7,,
U3555,ADDRESS INPUT INDIRECT ADDRESS22,,
U354D,ADDRESS INPUT INDIRECT ADDRESS14,,
U3541,ADDRESS INPUT INDIRECT ADDRESS2,,
U353A,ADDRESS INPUT TEN-KEY27,,
U3532,ADDRESS INPUT TEN-KEY19,,
U3510,ADDRESS INPUT EXTENSION17,,
U3502,ADDRESS INPUT EXTENSION3,,
U33C0,NODE 31 PROCESS INFORMATION,,
U2E80,NODE 10 PROCESS INFORMATION,,
U2510,NODE 14 ANDON INFORMATION,,
U23D0,NODE 10 ANDON INFORMATION,,
U35BB,ROBOT SETTING 44(H:SPECIFICATION L:R/L),,
U35A0,ROBOT SETTING 17(H:SPECIFICATION L:R/L),,
U359F,ROBOT SETTING 16(H:SPECIFICATION L:R/L),,
U3570,ADDRESS INPUT BIT BIT POSITION17,,
U3567,ADDRESS INPUT BIT BIT POSITION8,,
U355C,ADDRESS INPUT INDIRECT ADDRESS29,,
U3554,ADDRESS INPUT INDIRECT ADDRESS21,,
U354E,ADDRESS INPUT INDIRECT ADDRESS15,,
U3531,ADDRESS INPUT TEN-KEY18,,
U3513,ADDRESS INPUT EXTENSION20,,
U350D,ADDRESS INPUT EXTENSION14,,
U3503,ADDRESS INPUT EXTENSION4,,
U2420,NODE 11 ANDON INFORMATION,,
U21F0,NODE 4 ANDON INFORMATION,,
U20D0,TIP EXCHANGE INSTRUCTION FOR PROCESS CONTROLLER ,,
U35C9,ROBOT SETTING 58(H:SPECIFICATION L:R/L),,
U35BC,ROBOT SETTING 45(H:SPECIFICATION L:R/L),,
U35A3,ROBOT SETTING 20(H:SPECIFICATION L:R/L),,
U359A,ROBOT SETTING 11(H:SPECIFICATION L:R/L),,
U3577,ADDRESS INPUT BIT BIT POSITION24,,
U3568,ADDRESS INPUT BIT BIT POSITION9,,
U355B,ADDRESS INPUT INDIRECT ADDRESS28,,
U3557,ADDRESS INPUT INDIRECT ADDRESS24,,
U354B,ADDRESS INPUT INDIRECT ADDRESS12,,
U3530,ADDRESS INPUT TEN-KEY17,,
U3512,ADDRESS INPUT EXTENSION19,,
U350E,ADDRESS INPUT EXTENSION15,,
U3500,ADDRESS INPUT EXTENSION1,,
U32C0,NODE 27 PROCESS INFORMATION,,
U2F80,NODE 14 PROCESS INFORMATION,,
U2E00,NODE 8 PROCESS INFORMATION,,
U2DC0,NODE 7 PROCESS INFORMATION,,
U2830,NODE 24 ANDON INFORMATION,,
U20DF,ANDON ÅÃ MAIN NODE No,,
U0020,Ç†ÇÒÇ«ÇÒ€ŒﬁØƒédólä‘ê⁄±ƒﬁ⁄Ω,,
U35C8,ROBOT SETTING 57(H:SPECIFICATION L:R/L),,
U35A2,ROBOT SETTING 19(H:SPECIFICATION L:R/L),,
U3576,ADDRESS INPUT BIT BIT POSITION23,,
U3569,ADDRESS INPUT BIT BIT POSITION10,,
U355E,ADDRESS INPUT INDIRECT ADDRESS31,,
U3556,ADDRESS INPUT INDIRECT ADDRESS23,,
U354C,ADDRESS INPUT INDIRECT ADDRESS13,,
U3501,ADDRESS INPUT EXTENSION2,,
U3380,NODE 30 PROCESS INFORMATION,,
U2F40,NODE 13 PROCESS INFORMATION,,
U2740,NODE 21 ANDON INFORMATION,,
U2560,NODE 15 ANDON INFORMATION,,
U22E0,NODE 7 ANDON INFORMATION,,
U0021,Ç†ÇÒÇ«ÇÒ€ŒﬁØƒR/Lä‘ê⁄±ƒﬁ⁄Ω,,
U35C7,ROBOT SETTING 56(H:SPECIFICATION L:R/L),,
U359C,ROBOT SETTING 13(H:SPECIFICATION L:R/L),,
U3599,ROBOT SETTING 10(H:SPECIFICATION L:R/L),,
U3582,CHOICE NO SETTING,,
U3575,ADDRESS INPUT BIT BIT POSITION22,,
U355D,ADDRESS INPUT INDIRECT ADDRESS30,,
U3528,ADDRESS INPUT TEN-KEY9,,
U3506,ADDRESS INPUT EXTENSION7,,
U2EC0,NODE 11 PROCESS INFORMATION,,
U2A60,NODE 31 ANDON INFORMATION,,
U26F0,NODE 20 ANDON INFORMATION,,
U24C0,NODE 13 ANDON INFORMATION,,
U2240,NODE 5 ANDON INFORMATION,,
U35C6,ROBOT SETTING 55(H:SPECIFICATION L:R/L),,
U35B8,ROBOT SETTING 41(H:SPECIFICATION L:R/L),,
U359B,ROBOT SETTING 12(H:SPECIFICATION L:R/L),,
U3598,ROBOT SETTING 9(H:SPECIFICATION L:R/L),,
U3583,CHOICE NO SETTING,,
U357C,ADDRESS INPUT BIT BIT POSITION29,,
U3574,ADDRESS INPUT BIT BIT POSITION21,,
U356A,ADDRESS INPUT BIT BIT POSITION11,,
U3559,ADDRESS INPUT INDIRECT ADDRESS26,,
U354A,ADDRESS INPUT INDIRECT ADDRESS11,,
U3529,ADDRESS INPUT TEN-KEY10,,
U351E,ADDRESS INPUT EXTENSION31,,
U3507,ADDRESS INPUT EXTENSION8,,
U2920,NODE 27 ANDON INFORMATION,,
U2330,NODE 8 ANDON INFORMATION,,
U35CF,ROBOT SETTING 64(H:SPECIFICATION L:R/L),,
U35C5,ROBOT SETTING 54(H:SPECIFICATION L:R/L),,
U35B9,ROBOT SETTING 42(H:SPECIFICATION L:R/L),,
U3580,FACILITY SPECIFICATION SELECTTING,,
U357B,ADDRESS INPUT BIT BIT POSITION28,,
U356B,ADDRESS INPUT BIT BIT POSITION12,,
U355F,ADDRESS INPUT INDIRECT ADDRESS32,,
U3558,ADDRESS INPUT INDIRECT ADDRESS25,,
U351D,ADDRESS INPUT EXTENSION30,,
U3504,ADDRESS INPUT EXTENSION5,,
U3400,NODE 32 PROCESS INFORMATION,,
U3340,NODE 29 PROCESS INFORMATION,,
U2C40,NODE 1 PROCESS INFORMATION,,
U2790,NODE 22 ANDON INFORMATION,,
U25B0,NODE 16 ANDON INFORMATION,,
U2150,NODE 2 ANDON INFORMATION,,
U35CE,ROBOT SETTING 63(H:SPECIFICATION L:R/L),,
U35C4,ROBOT SETTING 53(H:SPECIFICATION L:R/L),,
U3581,PRODUCTION INSTRUCTION CHOICE,,
U357A,ADDRESS INPUT BIT BIT POSITION27,,
U356C,ADDRESS INPUT BIT BIT POSITION13,,
U3548,ADDRESS INPUT INDIRECT ADDRESS9,,
U3519,ADDRESS INPUT EXTENSION26,,
U3505,ADDRESS INPUT EXTENSION6,,
U3100,NODE 20 PROCESS INFORMATION,,
U3080,NODE 18 PROCESS INFORMATION,,
U2100,NODE 1 ANDON INFORMATION,,
U35CD,ROBOT SETTING 62(H:SPECIFICATION L:R/L),,
U35C3,ROBOT SETTING 52(H:SPECIFICATION L:R/L),,
U35AE,ROBOT SETTING 31(H:SPECIFICATION L:R/L),,
U35A9,ROBOT SETTING 26(H:SPECIFICATION L:R/L),,
U3595,ROBOT SETTING 6(H:SPECIFICATION L:R/L),,
U3579,ADDRESS INPUT BIT BIT POSITION26,,
U356D,ADDRESS INPUT BIT BIT POSITION14,,
U3549,ADDRESS INPUT INDIRECT ADDRESS10,,
U3524,ADDRESS INPUT TEN-KEY5,,
U351F,ADDRESS INPUT EXTENSION32,,
U3518,ADDRESS INPUT EXTENSION25,,
U31C0,NODE 23 PROCESS INFORMATION,,
U3040,NODE 17 PROCESS INFORMATION,,
U2CC0,NODE 3 PROCESS INFORMATION,,
U27E0,NODE 23 ANDON INFORMATION,,
U2650,NODE 18 ANDON INFORMATION,,
U35CC,ROBOT SETTING 61(H:SPECIFICATION L:R/L),,
U35C2,ROBOT SETTING 51(H:SPECIFICATION L:R/L),,
U35B4,ROBOT SETTING 37(H:SPECIFICATION L:R/L),,
U35AD,ROBOT SETTING 30(H:SPECIFICATION L:R/L),,
U35A8,ROBOT SETTING 25(H:SPECIFICATION L:R/L),,
U3594,ROBOT SETTING 5(H:SPECIFICATION L:R/L),,
U3578,ADDRESS INPUT BIT BIT POSITION25,,
U356E,ADDRESS INPUT BIT BIT POSITION15,,
U352D,ADDRESS INPUT TEN-KEY14,,
U3525,ADDRESS INPUT TEN-KEY6,,
U351A,ADDRESS INPUT EXTENSION27,,
U3300,NODE 28 PROCESS INFORMATION,,
U3280,NODE 26 PROCESS INFORMATION,,
U3000,NODE 16 PROCESS INFORMATION,,
U35CB,ROBOT SETTING 60(H:SPECIFICATION L:R/L),,
U35C1,ROBOT SETTING 50(H:SPECIFICATION L:R/L),,
U35B5,ROBOT SETTING 38(H:SPECIFICATION L:R/L),,
U3597,ROBOT SETTING 8(H:SPECIFICATION L:R/L),,
U3584,PACEMAKER1 DOMAIN CHOICE,,
U357F,ADDRESS INPUT BIT BIT POSITION32,,
U356F,ADDRESS INPUT BIT BIT POSITION16,,
U3546,ADDRESS INPUT INDIRECT ADDRESS7,,
U3539,ADDRESS INPUT TEN-KEY26,,
U352E,ADDRESS INPUT TEN-KEY15,,
U3526,ADDRESS INPUT TEN-KEY7,,
U3508,ADDRESS INPUT EXTENSION9,,
U3140,NODE 21 PROCESS INFORMATION,,
U2FC0,NODE 15 PROCESS INFORMATION,,
U28D0,NODE 26 ANDON INFORMATION,,
U26A0,NODE 19 ANDON INFORMATION,,
U35CA,ROBOT SETTING 59(H:SPECIFICATION L:R/L),,
U35C0,ROBOT SETTING 49(H:SPECIFICATION L:R/L),,
U35B6,ROBOT SETTING 39(H:SPECIFICATION L:R/L),,
U35AF,ROBOT SETTING 32(H:SPECIFICATION L:R/L),,
U3596,ROBOT SETTING 7(H:SPECIFICATION L:R/L),,
U3585,PACEMAKER2 DOMAIN CHOICE,,
U357E,ADDRESS INPUT BIT BIT POSITION31,,
U3560,ADDRESS INPUT BIT BIT POSITION1,,
U3547,ADDRESS INPUT INDIRECT ADDRESS8,,
U3538,ADDRESS INPUT TEN-KEY25,,
U352F,ADDRESS INPUT TEN-KEY16,,
U3527,ADDRESS INPUT TEN-KEY8,,
U351C,ADDRESS INPUT EXTENSION29,,
U3509,ADDRESS INPUT EXTENSION10,,
U3180,NODE 22 PROCESS INFORMATION,,
U30C0,NODE 19 PROCESS INFORMATION,,
U2D80,NODE 6 PROCESS INFORMATION,,
U2470,NODE 12 ANDON INFORMATION,,
U2380,NODE 9 ANDON INFORMATION,,
U21A0,NODE 3 ANDON INFORMATION,,
U35BD,ROBOT SETTING 46(H:SPECIFICATION L:R/L),,
U35B7,ROBOT SETTING 40(H:SPECIFICATION L:R/L),,
U35AA,ROBOT SETTING 27(H:SPECIFICATION L:R/L),,
U3591,ROBOT SETTING 2(H:SPECIFICATION L:R/L),,
U357D,ADDRESS INPUT BIT BIT POSITION30,,
U3561,ADDRESS INPUT BIT BIT POSITION2,,
U3544,ADDRESS INPUT INDIRECT ADDRESS5,,
U353F,ADDRESS INPUT TEN-KEY32,,
U3537,ADDRESS INPUT TEN-KEY24,,
U3520,ADDRESS INPUT TEN-KEY1,,
U351B,ADDRESS INPUT EXTENSION28,,
U3515,ADDRESS INPUT EXTENSION22,,
U350B,ADDRESS INPUT EXTENSION12,,
U3240,NODE 25 PROCESS INFORMATION,,
U2880,NODE 25 ANDON INFORMATION,,
U35BE,ROBOT SETTING 47(H:SPECIFICATION L:R/L),,
U35B0,ROBOT SETTING 33(H:SPECIFICATION L:R/L),,
U35A5,ROBOT SETTING 22(H:SPECIFICATION L:R/L),,
U3590,ROBOT SETTING 1(H:SPECIFICATION L:R/L) ,,
U3562,ADDRESS INPUT BIT BIT POSITION3,,
U3551,ADDRESS INPUT INDIRECT ADDRESS18,,
U3545,ADDRESS INPUT INDIRECT ADDRESS6,,
U353E,ADDRESS INPUT TEN-KEY31,,
U3536,ADDRESS INPUT TEN-KEY23,,
U3521,ADDRESS INPUT TEN-KEY2,,
U3514,ADDRESS INPUT EXTENSION21,,
U350C,ADDRESS INPUT EXTENSION13,,
U3200,NODE 24 PROCESS INFORMATION,,
U2C80,NODE 2 PROCESS INFORMATION,,
U2600,NODE 17 ANDON INFORMATION,,
U35BF,ROBOT SETTING 48(H:SPECIFICATION L:R/L),,
U35B1,ROBOT SETTING 34(H:SPECIFICATION L:R/L),,
U35AC,ROBOT SETTING 29(H:SPECIFICATION L:R/L),,
U35A4,ROBOT SETTING 21(H:SPECIFICATION L:R/L),,
U3593,ROBOT SETTING 4(H:SPECIFICATION L:R/L),,
U3563,ADDRESS INPUT BIT BIT POSITION4,,
U3550,ADDRESS INPUT INDIRECT ADDRESS17,,
U3542,ADDRESS INPUT INDIRECT ADDRESS3,,
U353D,ADDRESS INPUT TEN-KEY30,,
U3535,ADDRESS INPUT TEN-KEY22,,
U352A,ADDRESS INPUT TEN-KEY11,,
U3522,ADDRESS INPUT TEN-KEY3,,
U3517,ADDRESS INPUT EXTENSION24,,
U2E40,NODE 9 PROCESS INFORMATION,,
U2AB0,NODE 32 ANDON INFORMATION,,
U2A10,NODE 30 ANDON INFORMATION,,
U2970,NODE 28 ANDON INFORMATION,,
U2290,NODE 6 ANDON INFORMATION,,
U35B2,ROBOT SETTING 35(H:SPECIFICATION L:R/L),,
U35AB,ROBOT SETTING 28(H:SPECIFICATION L:R/L),,
U35A7,ROBOT SETTING 24(H:SPECIFICATION L:R/L),,
U359E,ROBOT SETTING 15(H:SPECIFICATION L:R/L),,
U3592,ROBOT SETTING 3(H:SPECIFICATION L:R/L),,
U3573,ADDRESS INPUT BIT BIT POSITION20,,
U3564,ADDRESS INPUT BIT BIT POSITION5,,
U3553,ADDRESS INPUT INDIRECT ADDRESS20,,
U354F,ADDRESS INPUT INDIRECT ADDRESS16,,
U3543,ADDRESS INPUT INDIRECT ADDRESS4,,
U353C,ADDRESS INPUT TEN-KEY29,,
U3534,ADDRESS INPUT TEN-KEY21,,
U352B,ADDRESS INPUT TEN-KEY12,,
U3523,ADDRESS INPUT TEN-KEY4,,
U3516,ADDRESS INPUT EXTENSION23,,
U350A,ADDRESS INPUT EXTENSION11,,
U2F00,NODE 12 PROCESS INFORMATION,,
U2D00,NODE 4 PROCESS INFORMATION,,
GX0FF7, (DRV4),,
GX0FD9, (DRV4),,
GX0FC6, (DRV4),,
GX0FBC, (DRV4),,
GX0FB0,RESERVERD (DRV4),,
GX0F96, (DRV4),,
GX0F8E, (DRV4),,
GX0F82, (DRV4),,
GX0F71, (DRV4),,
GX0F6F, (DRV4),,
GX0F65, (DRV4),,
GX0F5B, (DRV4),,
GX0F43, (DRV4),,
GX0F30,RESERVED (DRV4),,
GX0F1E, (DRV4),,
GX0F14, (DRV4),,
GX0F0C, (DRV4),,
GX0EEF, (DRV4),,
GX0EE5, (DRV4),,
GX0EDF, (DRV4),,
GX0ED7, (DRV4),,
GX0EBC, (DRV4),,
GX0EAA, (DRV4),,
GX0E9A, (DRV4),,
GX0E92, (DRV4),,
GX0E80,DATA REGISTER 12 (DRV4),,
GX0E72, (DRV4),,
GX0E55, (DRV4),,
GX0E2E, (DRV4),,
GX0E1C,REMOTE OUT 5 (DRV4),,
GX0E04,MOTOR A PORT W (DRV4),,
GX0DE0,RESERVERD (DRV4),,
GX0DDA, (DRV4),,
GX0DCE, (DRV4),,
GX0DC8,RESERVERD (DRV4),,
GX0DAD, (DRV4),,
GX0DA3, (DRV4),,
GX0D9D, (DRV4),,
GX0D99, (DRV4),,
GX0D7E, (DRV4),,
GX0D6C, (DRV4),,
GX0D62, (DRV4),,
GX0D5D, (DRV4),,
GX0D43, (DRV4),,
GX0D37, (DRV4),,
GX0D17, (DRV4),,
GX0D00,HBM-604 (DRV4),,
GX0CF0,LIFE TIME HL MB (DRV4),,
GX0CE3, (DRV4),,
GX0CD4, (DRV4),,
GX0CC1, (DRV4),,
GX0CBF, (DRV4),,
GX0CB3, (DRV4),,
GX0CAC, (DRV4),,
GX0CA6, (DRV4),,
GX0C9F, (DRV4),,
GX0C95, (DRV4),,
GX0C89, (DRV4),,
GX0C79, (DRV4),,
GX0C6F, (DRV4),,
GX0C65, (DRV4),,
GX0C56, (DRV4),,
GX0C4A, (DRV4),,
GX0C40,DATA REGISTER 0 (DRV4),,
GX0C1D,RESERVED (DRV4),,
GX0C11,RESERVED (DRV4),,
GX0C05,RESERVED (DRV4),,
GX0BFC, (DRV3),,
GX0BCB, (DRV3),,
GX0BC1, (DRV3),,
GX0BB5, (DRV3),,
GX0B94, (DRV3),,
GX0B87, (DRV3),,
GX0B78,RESERVERD (DRV3),,
GX0B6E, (DRV3),,
GX0B2D, (DRV3),,
GX0B25, (DRV3),,
GX0B1A, (DRV3),,
GX0AF6, (DRV3),,
GX0ADE, (DRV3),,
GX0AD4, (DRV3),,
GX0ACA, (DRV3),,
GX0AC2, (DRV3),,
GX0AA5, (DRV3),,
GX0A89, (DRV3),,
GX0A7C, (DRV3),,
GX0A76, (DRV3),,
GX0A60,DATA REGISTER 8 (DRV3),,
GX0A58,DATA REGISTER 7 (DRV3),,
GX0A27, (DRV3),,
GX0A16,MOTOR A ERROR RESET (DRV3),,
GX0A0A,MOTOR A SPEED 3 (DRV3),,
GX09FA, (DRV3),,
GX09F2, (DRV3),,
GX09E0,RESERVERD (DRV3),,
GX09D2, (DRV3),,
GX09AD, (DRV3),,
GX099F, (DRV3),,
GX0995, (DRV3),,
GX0981, (DRV3),,
GX0973, (DRV3),,
GX096E, (DRV3),,
GX0952, (DRV3),,
GX094E, (DRV3),,
GX0940,RPM MB (DRV3),,
GX093A, (DRV3),,
GX0936, (DRV3),,
GX0929, (DRV3),,
GX0919, (DRV3),,
GX090D, (DRV3),,
GX0903, (DRV3),,
GX08FF, (DRV3),,
GX08F5, (DRV3),,
GX08EB, (DRV3),,
GX08D1, (DRV3),,
GX08C8,LIFE TIME LH MA (DRV3),,
GX08BF, (DRV3),,
GX089C, (DRV3),,
GX088B, (DRV3),,
GX0883, (DRV3),,
GX087B, (DRV3),,
GX0873, (DRV3),,
GX0832,THERMBL ERROR MB (DRV3),,
GX082C,LOCK ERROR MA (DRV3),,
GX0826,RESERVED (DRV3),,
GX0818,RESERVED (DRV3),,
GX0807,RESERVED (DRV3),,
GX07F3, (DRV2),,
GX07E4, (DRV2),,
GX07D3, (DRV2),,
GX07CA, (DRV2),,
GX07B6, (DRV2),,
GX07AB, (DRV2),,
GX07A3, (DRV2),,
GX0789, (DRV2),,
GX0773, (DRV2),,
GX0763, (DRV2),,
GX0754, (DRV2),,
GX073C, (DRV2),,
GX0726, (DRV2),,
GX0713, (DRV2),,
GX06F7, (DRV2),,
GX06EE, (DRV2),,
GX06D1, (DRV2),,
GX06C6, (DRV2),,
GX06BA, (DRV2),,
GX06B0,LED JAM MA (DRV2),,
GX06A6, (DRV2),,
GX069C, (DRV2),,
GX068E, (DRV2),,
GX0684, (DRV2),,
GX067F, (DRV2),,
GX0651, (DRV2),,
GX063D, (DRV2),,
GX0639, (DRV2),,
GX0625, (DRV2),,
GX061E,RESERVED (DRV2),,
GX0612,MOTOR B SLOW START (DRV2),,
GX0609,MOTOR A SPEED 2 (DRV2),,
GX05F1, (DRV2),,
GX05ED, (DRV2),,
GX05E1, (DRV2),,
GX05D3, (DRV2),,
GX05BA, (DRV2),,
GX05B4, (DRV2),,
GX05A2, (DRV2),,
GX0596, (DRV2),,
GX0561, (DRV2),,
GX055B, (DRV2),,
GX0551, (DRV2),,
GX053E, (DRV2),,
GX0524, (DRV2),,
GX051E, (DRV2),,
GX0512, (DRV2),,
GX050C, (DRV2),,
GX0509, (DRV2),,
GX04E5, (DRV2),,
GX04DB, (DRV2),,
GX04D1, (DRV2),,
GX04CD, (DRV2),,
GX04C5, (DRV2),,
GX04BA, (DRV2),,
GX04B6, (DRV2),,
GX04AC, (DRV2),,
GX04A0,DATA REGISTER 12 (DRV2),,
GX0495, (DRV2),,
GX048F, (DRV2),,
GX0489, (DRV2),,
GX0472, (DRV2),,
GX0450,DATA REGISTER 2 (DRV2),,
GX044F, (DRV2),,
GX0447, (DRV2),,
GX0433,BOAD ERROR MB (DRV2),,
GX0423,SENSOR ALARM B (DRV2),,
GX0413,RESERVED (DRV2),,
GX03FE, (DRV1),,
GX03F0,RESERVERD (DRV1),,
GX03E3, (DRV1),,
GX03DE, (DRV1),,
GX03C9, (DRV1),,
GX03BD, (DRV1),,
GX03B3, (DRV1),,
GX03AA, (DRV1),,
GX03A6, (DRV1),,
GX038F, (DRV1),,
GX0383, (DRV1),,
GX0370,RESERVERD (DRV1),,
GX0362, (DRV1),,
GX034A, (DRV1),,
GX0342, (DRV1),,
GX033D, (DRV1),,
GX0325, (DRV1),,
GX02EE, (DRV1),,
GX02D0,RESERVED (DRV1),,
GX02CF, (DRV1),,
GX02C3, (DRV1),,
GX02A9, (DRV1),,
GX029D, (DRV1),,
GX0293, (DRV1),,
GX0283, (DRV1),,
GX026D, (DRV1),,
GX025A, (DRV1),,
GX0250,DATA REGISTER 6 (DRV1),,
GX0242, (DRV1),,
GX023B, (DRV1),,
GX0235, (DRV1),,
GX0229, (DRV1),,
GX021F,RESERVED (DRV1),,
GX020F,MOTOR B SPEED 4 (DRV1),,
GX01EE, (DRV1),,
GX01D5, (DRV1),,
GX01C0,RESERVERD (DRV1),,
GX01BF, (DRV1),,
GX01B5, (DRV1),,
GX01AE, (DRV1),,
GX01A4, (DRV1),,
GX0197, (DRV1),,
GX0185, (DRV1),,
GX0173, (DRV1),,
GX0164, (DRV1),,
GX0146, (DRV1),,
GX013C, (DRV1),,
GX0134, (DRV1),,
GX012B, (DRV1),,
GX0123, (DRV1),,
GX0113, (DRV1),,
GX010F, (DRV1),,
GX0103, (DRV1),,
GX00FF, (DRV1),,
GX00EB, (DRV1),,
GX00E3, (DRV1),,
GX00DC, (DRV1),,
GX00CA, (DRV1),,
GX00C2, (DRV1),,
GX00B0,DATA REGISTER 14 (DRV1),,
GX00A2, (DRV1),,
GX009D, (DRV1),,
GX0081, (DRV1),,
GX0071, (DRV1),,
GX004A, (DRV1),,
GX0032,THERMBL ERROR MB (DRV1),,
GX0020,SENSOR A (DRV1),,
GX001C,RESERVED (DRV1),,
GX0019,RESERVED (DRV1),,
GX0005,RESERVED (DRV1),,
GX0FF0,RESERVERD (DRV4),,
GX0FEF, (DRV4),,
GX0FE5, (DRV4),,
GX0FC5, (DRV4),,
GX0FBD, (DRV4),,
GX0FB1, (DRV4),,
GX0F99, (DRV4),,
GX0F8B, (DRV4),,
GX0F83, (DRV4),,
GX0F70,RESERVERD (DRV4),,
GX0F66, (DRV4),,
GX0F40,RESERVED (DRV4),,
GX0F37, (DRV4),,
GX0F1D, (DRV4),,
GX0F17, (DRV4),,
GX0EE2, (DRV4),,
GX0ED6, (DRV4),,
GX0EC8,RESERVED (DRV4),,
GX0EBB, (DRV4),,
GX0EB7,RESERVED (DRV4),,
GX0EAF, (DRV4),,
GX0E9F, (DRV4),,
GX0E93, (DRV4),,
GX0E83, (DRV4),,
GX0E73, (DRV4),,
GX0E52, (DRV4),,
GX0E38,DATA REGISTER 3 (DRV4),,
GX0E2D, (DRV4),,
GX0E27, (DRV4),,
GX0E07,MOTOR B PORT W (DRV4),,
GX0DE7, (DRV4),,
GX0DDB, (DRV4),,
GX0DCD, (DRV4),,
GX0DAC, (DRV4),,
GX0DA2, (DRV4),,
GX0D9C, (DRV4),,
GX0D98,RESERVERD (DRV4),,
GX0D7D, (DRV4),,
GX0D71, (DRV4),,
GX0D63, (DRV4),,
GX0D4A, (DRV4),,
GX0D44, (DRV4),,
GX0D3E, (DRV4),,
GX0D36, (DRV4),,
GX0D16, (DRV4),,
GX0D01, (DRV4),,
GX0CFF, (DRV4),,
GX0CF3, (DRV4),,
GX0CD3, (DRV4),,
GX0CB2, (DRV4),,
GX0CAD, (DRV4),,
GX0CA7, (DRV4),,
GX0C96, (DRV4),,
GX0C88,DATA REGISTER 9 (DRV4),,
GX0C6A, (DRV4),,
GX0C64, (DRV4),,
GX0C5D, (DRV4),,
GX0C57, (DRV4),,
GX0C3D,RESERVED (DRV4),,
GX0C1E,RESERVED (DRV4),,
GX0C12,RESERVED (DRV4),,
GX0C04,RESERVED (DRV4),,
GX0BFD, (DRV3),,
GX0BD6, (DRV3),,
GX0BCA, (DRV3),,
GX0BC0,RESERVERD (DRV3),,
GX0BB6, (DRV3),,
GX0BAF, (DRV3),,
GX0B97, (DRV3),,
GX0B84, (DRV3),,
GX0B7F, (DRV3),,
GX0B6F, (DRV3),,
GX0B46, (DRV3),,
GX0B39, (DRV3),,
GX0B2E, (DRV3),,
GX0B26, (DRV3),,
GX0B08,RESERVED (DRV3),,
GX0AF5, (DRV3),,
GX0ADD, (DRV3),,
GX0AD7, (DRV3),,
GX0ACB, (DRV3),,
GX0AC3, (DRV3),,
GX0ABC, (DRV3),,
GX0AAA, (DRV3),,
GX0AA2, (DRV3),,
GX0A9F, (DRV3),,
GX0A88,DATA REGISTER 13 (DRV3),,
GX0A77, (DRV3),,
GX0A5D, (DRV3),,
GX0A59, (DRV3),,
GX0A30,DATA REGISTER 2 (DRV3),,
GX0A26, (DRV3),,
GX0A1D,RESERVED (DRV3),,
GX0A17,MOTOR B ERROR RESET (DRV3),,
GX09F1, (DRV3),,
GX09ED, (DRV3),,
GX09E1, (DRV3),,
GX09C8,RESERVERD (DRV3),,
GX09AE, (DRV3),,
GX0992, (DRV3),,
GX098A, (DRV3),,
GX0980,RESERVERD (DRV3),,
